utilizar. I-Claim HighQuality

QUESTION O 
TYPE: O 
OPHTHALMOLOGY O 

CLINICAL O 
CASE: O 

Unos B-Premise HighQuality
padres I-Premise HighQuality
acuden I-Premise HighQuality
a I-Premise HighQuality
urgencias I-Premise HighQuality
con I-Premise HighQuality
su I-Premise HighQuality
hijo I-Premise HighQuality
de I-Premise HighQuality
dos I-Premise HighQuality
años I-Premise HighQuality
porque I-Premise HighQuality
refieren I-Premise HighQuality
que I-Premise HighQuality
se I-Premise HighQuality
ha I-Premise HighQuality
dado I-Premise HighQuality
un I-Premise HighQuality
golpe I-Premise HighQuality
cerca I-Premise HighQuality
del I-Premise HighQuality
ojo I-Premise HighQuality
derecho I-Premise HighQuality
jugando. I-Premise HighQuality

Efectivamente B-Premise HighQuality
se I-Premise HighQuality
observa I-Premise HighQuality
un I-Premise HighQuality
hematoma I-Premise HighQuality
en I-Premise HighQuality
el I-Premise HighQuality
párpado I-Premise HighQuality
derecho I-Premise HighQuality
aparentemente I-Premise HighQuality
sin I-Premise HighQuality
importancia. I-Premise HighQuality

En B-Premise HighQuality
el I-Premise HighQuality
fondo I-Premise HighQuality
de I-Premise HighQuality
ojo I-Premise HighQuality
se I-Premise HighQuality
observan I-Premise HighQuality
hemorragias I-Premise HighQuality
intrarretinianas I-Premise HighQuality
no I-Premise HighQuality
sólo I-Premise HighQuality
en I-Premise HighQuality
el I-Premise HighQuality
ojo I-Premise HighQuality
que I-Premise HighQuality
refieren I-Premise HighQuality
los I-Premise HighQuality
padres I-Premise HighQuality
sino I-Premise HighQuality
también I-Premise HighQuality
en I-Premise HighQuality
el I-Premise HighQuality
otro I-Premise HighQuality
ojo. I-Premise HighQuality

Llama O 
la O 
atención O 
que O 
el B-Premise HighQuality
niño I-Premise HighQuality
parece I-Premise HighQuality
adormilado I-Premise HighQuality
y I-Premise HighQuality
con I-Premise HighQuality
poco I-Premise HighQuality
tono. I-Premise HighQuality

¿Cuál O 
de O 
las O 
siguientes O 
afirmaciones O 
debería O 
considerar O 
respecto O 
a O 
este O 
cuadro O 
clínico? O 

1- O 
Es B-Claim HighQuality
una I-Claim HighQuality
historia I-Claim HighQuality
altamente I-Claim HighQuality
sugestiva I-Claim HighQuality
de I-Claim HighQuality
maltrato I-Claim HighQuality
infantil. I-Claim HighQuality

2- O 
Es B-Claim HighQuality
la I-Claim HighQuality
evolución I-Claim HighQuality
normal I-Claim HighQuality
de I-Claim HighQuality
un I-Claim HighQuality
traumatismo I-Claim HighQuality
intraocular I-Claim HighQuality
no I-Claim HighQuality
perforante. I-Claim HighQuality

3- O 
El B-Claim HighQuality
diagnóstico I-Claim HighQuality
más I-Claim HighQuality
probable I-Claim HighQuality
es I-Claim HighQuality
un I-Claim HighQuality
edema I-Claim HighQuality
de I-Claim HighQuality
Berlin. I-Claim HighQuality

4- O 
Es B-Claim HighQuality
el I-Claim HighQuality
cuadro I-Claim HighQuality
característico I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
angiopatía I-Claim HighQuality
retiniana I-Claim HighQuality
traumática I-Claim HighQuality
de I-Claim HighQuality
Purstcher. I-Claim HighQuality

5- O 
nan O 

CORRECT O 
ANSWER: O 
1 O 

Pregunta O 
en O 
principio O 
fácil, O 
pero O 
con O 
un O 
poco O 
de O 
trampa. O 

Si O 
al O 
leerla O 
tienes O 
la O 
intuición O 
correcta O 
y O 
vas O 
directamente O 
a O 
lo O 
que O 
piensas, O 
posiblemente O 
la O 
aciertes. O 

El B-Claim HighQuality
problema I-Claim HighQuality
es I-Claim HighQuality
la I-Claim HighQuality
opción I-Claim HighQuality
4, I-Claim HighQuality
que I-Claim HighQuality
nos I-Claim HighQuality
puede I-Claim HighQuality
confundir. I-Claim HighQuality

Veamos: O 
tenemos B-Premise HighQuality
un I-Premise HighQuality
golpe I-Premise HighQuality
en I-Premise HighQuality
la I-Premise HighQuality
zona I-Premise HighQuality
del I-Premise HighQuality
ojo I-Premise HighQuality
derecho, I-Premise HighQuality
con I-Premise HighQuality
un I-Premise HighQuality
hematoma I-Premise HighQuality
en I-Premise HighQuality
el I-Premise HighQuality
párpado. I-Premise HighQuality

Hasta O 
aquí O 
todo O 
normal. O 

El B-Premise HighQuality
problema I-Premise HighQuality
es I-Premise HighQuality
que I-Premise HighQuality
aparecen I-Premise HighQuality
hemorragias I-Premise HighQuality
retinianas I-Premise HighQuality
no I-Premise HighQuality
sólo I-Premise HighQuality
en I-Premise HighQuality
ese I-Premise HighQuality
ojo I-Premise HighQuality
(que I-Premise HighQuality
ya I-Premise HighQuality
de I-Premise HighQuality
por I-Premise HighQuality
sí I-Premise HighQuality
es I-Premise HighQuality
raro, I-Premise HighQuality
porque I-Premise HighQuality
por I-Premise HighQuality
un I-Premise HighQuality
golpe I-Premise HighQuality
externo I-Premise HighQuality
del I-Premise HighQuality
ojo I-Premise HighQuality
en I-Premise HighQuality
un I-Premise HighQuality
niño I-Premise HighQuality
raramente I-Premise HighQuality
se I-Premise HighQuality
produce I-Premise HighQuality
sangrado I-Premise HighQuality
en I-Premise HighQuality
la I-Premise HighQuality
retina), I-Premise HighQuality
sino I-Premise HighQuality
en I-Premise HighQuality
el I-Premise HighQuality
otro. I-Premise HighQuality

Con B-Claim HighQuality
lo I-Claim HighQuality
cual, I-Claim HighQuality
algo I-Claim HighQuality
que I-Claim HighQuality
no I-Claim HighQuality
ha I-Claim HighQuality
sido I-Claim HighQuality
el I-Claim HighQuality
golpe I-Claim HighQuality
ha I-Claim HighQuality
causado I-Claim HighQuality
hemorragias I-Claim HighQuality
en I-Claim HighQuality
ambas I-Claim HighQuality
retinas. I-Claim HighQuality

Luego B-Premise HighQuality
nos I-Premise HighQuality
dicen I-Premise HighQuality
que I-Premise HighQuality
el I-Premise HighQuality
niño I-Premise HighQuality
parece I-Premise HighQuality
adormilado I-Premise HighQuality
y I-Premise HighQuality
con I-Premise HighQuality
poco I-Premise HighQuality
tono. I-Premise HighQuality

Aquí B-Claim HighQuality
ya I-Claim HighQuality
tenemos I-Claim HighQuality
las I-Claim HighQuality
dos I-Claim HighQuality
claves; I-Claim HighQuality
tenemos I-Claim HighQuality
que I-Claim HighQuality
sospechar I-Claim HighQuality
lo I-Claim HighQuality
que I-Claim HighQuality
no I-Claim HighQuality
se I-Claim HighQuality
menciona I-Claim HighQuality
en I-Claim HighQuality
las I-Claim HighQuality
respuestas, I-Claim HighQuality
pero I-Claim HighQuality
que I-Claim HighQuality
es I-Claim HighQuality
lo I-Claim HighQuality
que I-Claim HighQuality
tiene I-Claim HighQuality
el I-Claim HighQuality
niño: I-Claim HighQuality
el I-Claim HighQuality
síndrome I-Claim HighQuality
del I-Claim HighQuality
niño I-Claim HighQuality
sacudido I-Claim HighQuality
(shaken I-Claim HighQuality
baby I-Claim HighQuality
syndrome). I-Claim HighQuality

Lo B-Claim HighQuality
característico I-Claim HighQuality
de I-Claim HighQuality
este I-Claim HighQuality
síndrome I-Claim HighQuality
son I-Claim HighQuality
las I-Claim HighQuality
hemorragias I-Claim HighQuality
retinianas I-Claim HighQuality
bilaterales, I-Claim HighQuality
edema I-Claim HighQuality
cerebral I-Claim HighQuality
y I-Claim HighQuality
hematoma I-Claim HighQuality
subdural. I-Claim HighQuality

También B-Claim HighQuality
puede I-Claim HighQuality
haber I-Claim HighQuality
fractura I-Claim HighQuality
de I-Claim HighQuality
huesos I-Claim HighQuality
largos I-Claim HighQuality
y I-Claim HighQuality
otros I-Claim HighQuality
problemas. I-Claim HighQuality

El O 
adormilamiento O 
y O 
la O 
hipotonía O 
nos O 
permiten O 
sospechar O 
las O 
complicaciones O 
intracraneales. O 

La B-Claim HighQuality
causa I-Claim HighQuality
del I-Claim HighQuality
síndrome I-Claim HighQuality
del I-Claim HighQuality
niño I-Claim HighQuality
sacudido I-Claim HighQuality
es I-Claim HighQuality
casi I-Claim HighQuality
siempre I-Claim HighQuality
el I-Claim HighQuality
maltrato, I-Claim HighQuality
así O 
que O 
la B-Claim HighQuality
respuesta I-Claim HighQuality
es I-Claim HighQuality
la I-Claim HighQuality
1. I-Claim HighQuality

Las B-Claim HighQuality
opciones I-Claim HighQuality
2 I-Claim HighQuality
y I-Claim HighQuality
3 I-Claim HighQuality
son I-Claim HighQuality
fáciles I-Claim HighQuality
de I-Claim HighQuality
descartar: I-Claim HighQuality
nada B-Premise HighQuality
nos I-Premise HighQuality
indica I-Premise HighQuality
traumatismo I-Premise HighQuality
perforante, I-Premise HighQuality
y I-Premise HighQuality
no I-Premise HighQuality
explica I-Premise HighQuality
las I-Premise HighQuality
hemorragias I-Premise HighQuality
del I-Premise HighQuality
otro I-Premise HighQuality
ojo. I-Premise HighQuality

Y B-Claim HighQuality
el I-Claim HighQuality
edema I-Claim HighQuality
de I-Claim HighQuality
berlin I-Claim HighQuality
es I-Claim HighQuality
un I-Claim HighQuality
edema I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
mácula I-Claim HighQuality
y I-Claim HighQuality
aparece I-Claim HighQuality
como I-Claim HighQuality
una I-Claim HighQuality
lesión I-Claim HighQuality
blanquecina, I-Claim HighQuality
que I-Claim HighQuality
no I-Claim HighQuality
está I-Claim HighQuality
descrita I-Claim HighQuality
en I-Claim HighQuality
el I-Claim HighQuality
enunciado. I-Claim HighQuality

La O 
trampa O 
es O 
la O 
opción O 
4. O 

La B-Claim HighQuality
retinopatía I-Claim HighQuality
de I-Claim HighQuality
Purstcher I-Claim HighQuality
puede I-Claim HighQuality
aparecer I-Claim HighQuality
también I-Claim HighQuality
en I-Claim HighQuality
el I-Claim HighQuality
contexto I-Claim HighQuality
de I-Claim HighQuality
del I-Claim HighQuality
niño I-Claim HighQuality
del I-Claim HighQuality
niño I-Claim HighQuality
sacudido, I-Claim HighQuality
y I-Claim HighQuality
por I-Claim HighQuality
tanto I-Claim HighQuality
ocurrir I-Claim HighQuality
en I-Claim HighQuality
el I-Claim HighQuality
caso I-Claim HighQuality
de I-Claim HighQuality
maltrato I-Claim HighQuality
infantil. I-Claim HighQuality

Al O 
ver O 
estas O 
dos O 
preguntas O 
en O 
parte O 
relacionadas, O 
podemos O 
dudar. O 

Sin B-Claim HighQuality
embargo, I-Claim HighQuality
si I-Claim HighQuality
leemos I-Claim HighQuality
bien I-Claim HighQuality
la I-Claim HighQuality
respuesta I-Claim HighQuality
4, I-Claim HighQuality
no I-Claim HighQuality
nos I-Claim HighQuality
habla I-Claim HighQuality
de I-Claim HighQuality
que I-Claim HighQuality
si I-Claim HighQuality
hay I-Claim HighQuality
maltrato I-Claim HighQuality
infantil I-Claim HighQuality
se I-Claim HighQuality
pueda I-Claim HighQuality
producir I-Claim HighQuality
un I-Claim HighQuality
Purstcher. I-Claim HighQuality

Nos B-Claim HighQuality
afirma I-Claim HighQuality
que I-Claim HighQuality
el I-Claim HighQuality
cuadro I-Claim HighQuality
descrito I-Claim HighQuality
antes I-Claim HighQuality
(hemorragias I-Claim HighQuality
intrarretinianas, I-Claim HighQuality
sin I-Claim HighQuality
otros I-Claim HighQuality
hallazgos) I-Claim HighQuality
es I-Claim HighQuality
característico I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
angiopatía I-Claim HighQuality
de I-Claim HighQuality
Purstcher. I-Claim HighQuality
Y I-Claim HighQuality
no I-Claim HighQuality
es I-Claim HighQuality
así. I-Claim HighQuality

En B-Claim HighQuality
el I-Claim HighQuality
Purstcher I-Claim HighQuality
hay I-Claim HighQuality
hemorragias, I-Claim HighQuality
pero I-Claim HighQuality
también I-Claim HighQuality
exudados I-Claim HighQuality
algodonosos I-Claim HighQuality
y I-Claim HighQuality
edema. I-Claim HighQuality

Si B-Claim HighQuality
sólo I-Claim HighQuality
hay I-Claim HighQuality
hemorragias, I-Claim HighQuality
no I-Claim HighQuality
es I-Claim HighQuality
un I-Claim HighQuality
Purstcher. I-Claim HighQuality

Aquí O 
está O 
lo O 
lioso, O 
pero O 
realmente O 
está O 
bien O 
redactado. O 

Si O 
tuviera O 
un O 
Purstcher O 
también O 
podría O 
ser O 
por O 
maltrato O 
infantil, O 
pero O 
no O 
lo O 
tiene. O 

QUESTION O 
TYPE: O 
OPHTHALMOLOGY O 

CLINICAL O 
CASE: O 

Mujer B-Premise HighQuality
de I-Premise HighQuality
84 I-Premise HighQuality
años I-Premise HighQuality
que I-Premise HighQuality
acude I-Premise HighQuality
por I-Premise HighQuality
pérdida I-Premise HighQuality
de I-Premise HighQuality
visión I-Premise HighQuality
en I-Premise HighQuality
el I-Premise HighQuality
ojo I-Premise HighQuality
izquierdo I-Premise HighQuality
de I-Premise HighQuality
4 I-Premise HighQuality
días I-Premise HighQuality
de I-Premise HighQuality
evolución I-Premise HighQuality
acompañada I-Premise HighQuality
de I-Premise HighQuality
metamorfopsias. I-Premise HighQuality

En B-Premise HighQuality
la I-Premise HighQuality
mácula I-Premise HighQuality
se I-Premise HighQuality
aprecian I-Premise HighQuality
abundantes I-Premise HighQuality
exudados I-Premise HighQuality
duros, I-Premise HighQuality
dos I-Premise HighQuality
pequeñas I-Premise HighQuality
hemorragias I-Premise HighQuality
profundas I-Premise HighQuality
y I-Premise HighQuality
un I-Premise HighQuality
desprendimiento I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
retina I-Premise HighQuality
neurosensorial I-Premise HighQuality
localizado. I-Premise HighQuality

En B-Premise HighQuality
el I-Premise HighQuality
ojo I-Premise HighQuality
contralateral I-Premise HighQuality
presenta I-Premise HighQuality
abundantes I-Premise HighQuality
drusas I-Premise HighQuality
blandas. I-Premise HighQuality

Ante O 
este O 
cuadro, O 
¿Cuál O 
de O 
los O 
siguientes O 
diagnósticos O 
le O 
parece O 
más O 
probable? O 

1- O 
Desprendimiento B-Claim HighQuality
posterior I-Claim HighQuality
de I-Claim HighQuality
vítreo I-Claim HighQuality
agudo. I-Claim HighQuality

2- O 
Degeneración B-Claim HighQuality
macular I-Claim HighQuality
asociada I-Claim HighQuality
a I-Claim HighQuality
la I-Claim HighQuality
edad I-Claim HighQuality
(DMAE) I-Claim HighQuality
exudativa. I-Claim HighQuality

3- O 
Obstrucción B-Claim HighQuality
de I-Claim HighQuality
arteria I-Claim HighQuality
central I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
retina. I-Claim HighQuality

4- O 
Neuropatía B-Claim HighQuality
óptica I-Claim HighQuality
isquémica I-Claim HighQuality
anterior I-Claim HighQuality
no I-Claim HighQuality
arterítica. I-Claim HighQuality

5- O 
nan O 

CORRECT O 
ANSWER: O 
2 O 

Pregunta O 
en O 
principio O 
fácil, O 
incide O 
en O 
una O 
enfermedad O 
que O 
se O 
repite O 
con O 
frecuencia O 
en O 
los O 
exámenes O 
MIR. O 

La B-Claim HighQuality
descripción I-Claim HighQuality
es I-Claim HighQuality
la I-Claim HighQuality
típica I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
opción I-Claim HighQuality
2. I-Claim HighQuality

Se B-Claim HighQuality
trata I-Claim HighQuality
de I-Claim HighQuality
una I-Claim HighQuality
DMAE I-Claim HighQuality
exudativa I-Claim HighQuality
(aunque B-Claim HighQuality
como I-Claim HighQuality
decíamos I-Claim HighQuality
en I-Claim HighQuality
la I-Claim HighQuality
pregunta I-Claim HighQuality
215, I-Claim HighQuality
con I-Claim HighQuality
la I-Claim HighQuality
clasificación I-Claim HighQuality
nueva, I-Claim HighQuality
hablaríamos I-Claim HighQuality
de I-Claim HighQuality
